sale_id,sale_date,customer_id,product_id,region,quantity,unit_price,discount,revenue,cost,profit,margin
SALE000253,2024-10-07,CUST03672,PROD003,North America,5,499.0,0.05,3355.1,2078.24,1276.86,0.3806
SALE000254,2025-02-25,CUST07100,PROD002,Europe,2,149.0,0.1,257.78,169.66,88.12,0.3418
SALE000255,2025-08-20,CUST07133,PROD012,Europe,1,449.0,0.05,423.37,282.83,140.54,0.332
SALE000256,2025-09-14,CUST08341,PROD005,Europe,10,199.0,0.0,2410.49,1442.38,968.11,0.4016
SALE000257,2025-03-16,CUST02273,PROD015,North America,1,699.0,0.0,715.44,447.21,268.23,0.3749
SALE000258,2024-04-10,CUST08863,PROD018,South America,1,399.0,0.0,720.97,410.53,310.44,0.4306
SALE000259,2024-10-02,CUST09620,PROD011,North America,3,129.0,0.2,336.57,210.13,126.44,0.3757
SALE000260,2024-07-25,CUST05313,PROD006,Asia,2,599.0,0.0,1008.58,715.85,292.73,0.2902
SALE000261,2025-05-12,CUST04411,PROD005,Asia,1,199.0,0.0,253.66,159.59,94.07,0.3709
SALE000262,2024-06-15,CUST03234,PROD013,Europe,1,89.0,0.0,109.35,56.87,52.48,0.4799
SALE000263,2024-01-26,CUST07497,PROD015,Asia,2,699.0,0.05,1243.25,670.96,572.29,0.4603
SALE000264,2025-10-09,CUST05263,PROD004,Europe,5,79.0,0.0,441.12,270.98,170.14,0.3857
SALE000265,2024-03-21,CUST06352,PROD007,Oceania,10,59.0,0.0,754.56,437.31,317.25,0.4204
SALE000266,2025-07-25,CUST09221,PROD005,Oceania,3,199.0,0.05,620.94,344.38,276.56,0.4454
SALE000267,2025-11-29,CUST07067,PROD016,North America,1,29.0,0.05,46.27,23.15,23.12,0.4997
SALE000268,2025-09-01,CUST05262,PROD008,North America,3,179.0,0.1,544.56,327.48,217.08,0.3986
SALE000269,2024-12-23,CUST01614,PROD013,Asia,1,89.0,0.15,94.78,55.03,39.75,0.4194
SALE000270,2025-02-19,CUST01409,PROD019,South America,1,25.0,0.05,27.41,19.04,8.37,0.3054
SALE000271,2025-06-08,CUST07232,PROD006,Europe,1,599.0,0.15,460.03,321.25,138.78,0.3017
SALE000272,2024-06-10,CUST04350,PROD005,South America,1,199.0,0.05,218.86,119.87,98.99,0.4523
SALE000273,2024-11-05,CUST00126,PROD008,Asia,1,179.0,0.1,166.13,94.18,71.95,0.4331
SALE000274,2024-10-02,CUST07612,PROD014,North America,1,249.0,0.2,233.24,136.08,97.16,0.4166
SALE000275,2024-07-18,CUST07370,PROD008,Oceania,1,179.0,0.0,330.82,180.0,150.82,0.4559
SALE000276,2025-02-06,CUST09737,PROD008,Europe,5,179.0,0.1,1246.91,819.83,427.08,0.3425
SALE000277,2024-11-03,CUST02609,PROD018,North America,5,399.0,0.15,2089.62,1208.14,881.48,0.4218
SALE000278,2024-01-14,CUST04226,PROD003,South America,1,499.0,0.0,450.52,270.51,180.01,0.3996
SALE000279,2024-03-07,CUST06134,PROD012,Asia,2,449.0,0.0,887.73,567.41,320.32,0.3608
SALE000280,2025-04-12,CUST07972,PROD012,Europe,2,449.0,0.0,1013.75,639.95,373.8,0.3687
SALE000281,2025-02-07,CUST02088,PROD009,Asia,2,549.0,0.0,898.33,515.7,382.63,0.4259
SALE000282,2025-09-16,CUST02729,PROD008,Asia,2,179.0,0.05,561.29,293.73,267.56,0.4767
SALE000283,2024-02-23,CUST06416,PROD014,Europe,1,249.0,0.15,263.55,169.78,93.77,0.3558
SALE000284,2024-08-26,CUST03637,PROD018,South America,2,399.0,0.15,832.87,603.43,229.44,0.2755
SALE000285,2024-10-10,CUST09644,PROD002,Europe,2,149.0,0.0,392.12,228.48,163.64,0.4173
SALE000286,2025-05-11,CUST02980,PROD019,South America,2,25.0,0.1,42.71,28.04,14.67,0.3435
SALE000287,2024-11-15,CUST00315,PROD001,Asia,10,49.0,0.0,458.65,270.47,188.18,0.4103
SALE000288,2024-12-19,CUST06782,PROD012,Asia,5,449.0,0.0,2100.27,1327.44,772.83,0.368
SALE000289,2025-11-03,CUST07562,PROD008,Asia,1,179.0,0.05,158.66,118.51,40.15,0.2531
SALE000290,2024-01-03,CUST09174,PROD006,Europe,2,599.0,0.0,1303.63,767.73,535.9,0.4111
SALE000291,2025-10-14,CUST02633,PROD017,South America,1,99.0,0.0,86.22,46.37,39.85,0.4622
SALE000292,2024-07-26,CUST08189,PROD011,North America,2,129.0,0.0,382.1,213.69,168.41,0.4407
SALE000293,2024-01-30,CUST09677,PROD005,North America,5,199.0,0.0,1094.37,781.23,313.14,0.2861
SALE000294,2025-01-20,CUST05934,PROD018,Europe,2,399.0,0.0,1452.3,950.51,501.79,0.3455
SALE000295,2024-06-03,CUST02505,PROD007,Asia,10,59.0,0.05,536.42,281.74,254.68,0.4748
SALE000296,2025-06-13,CUST05349,PROD014,North America,5,249.0,0.0,1404.18,850.64,553.54,0.3942
SALE000297,2025-07-09,CUST06650,PROD003,Asia,1,499.0,0.05,846.68,548.5,298.18,0.3522
SALE000298,2024-10-20,CUST08505,PROD002,North America,2,149.0,0.0,550.1,348.51,201.59,0.3665
SALE000299,2025-07-24,CUST04794,PROD012,Oceania,2,449.0,0.1,854.19,448.66,405.53,0.4748
SALE000300,2024-05-16,CUST09379,PROD002,Asia,1,149.0,0.05,131.13,83.67,47.46,0.3619
SALE000301,2024-09-02,CUST03090,PROD019,Oceania,1,25.0,0.0,28.37,21.23,7.14,0.2517
SALE000302,2024-02-14,CUST07793,PROD004,Europe,2,79.0,0.05,158.17,83.18,74.99,0.4741
SALE000303,2025-04-14,CUST07201,PROD011,Asia,5,129.0,0.05,705.4,446.97,258.43,0.3664
SALE000304,2025-06-06,CUST06564,PROD012,Oceania,10,449.0,0.1,3995.12,2227.92,1767.2,0.4423
SALE000305,2025-07-11,CUST06572,PROD018,North America,2,399.0,0.15,814.23,597.56,216.67,0.2661
SALE000306,2024-09-23,CUST07970,PROD004,Europe,1,79.0,0.05,85.19,49.66,35.53,0.4171
SALE000307,2025-09-04,CUST00982,PROD019,South America,5,25.0,0.0,121.2,65.86,55.34,0.4566
SALE000308,2025-04-18,CUST04872,PROD006,Europe,2,599.0,0.1,1190.34,722.15,468.19,0.3933
SALE000309,2025-02-24,CUST09465,PROD020,Oceania,5,75.0,0.1,320.41,183.25,137.16,0.4281
SALE000310,2024-06-11,CUST04245,PROD011,North America,1,129.0,0.15,146.4,94.76,51.64,0.3527
SALE000311,2025-09-07,CUST01269,PROD006,Asia,5,599.0,0.1,3459.1,2529.93,929.17,0.2686
SALE000312,2025-07-05,CUST09635,PROD012,North America,1,449.0,0.05,428.22,219.18,209.04,0.4882
SALE000313,2025-10-02,CUST07511,PROD016,North America,5,29.0,0.05,150.35,112.43,37.92,0.2522
SALE000314,2024-09-08,CUST05519,PROD017,Europe,10,99.0,0.05,1601.69,840.24,761.45,0.4754
SALE000315,2025-02-07,CUST09484,PROD006,North America,2,599.0,0.05,1244.77,873.95,370.82,0.2979
SALE000316,2024-02-08,CUST05755,PROD009,Europe,2,549.0,0.05,1403.34,851.43,551.91,0.3933
SALE000317,2025-03-13,CUST08585,PROD011,South America,2,129.0,0.1,222.41,138.06,84.35,0.3793
SALE000318,2025-01-07,CUST01172,PROD016,North America,3,29.0,0.0,102.83,72.47,30.36,0.2952
SALE000319,2025-08-21,CUST04415,PROD014,Asia,5,249.0,0.05,1099.45,774.8,324.65,0.2953
SALE000320,2025-06-18,CUST05149,PROD002,South America,1,149.0,0.05,108.25,77.0,31.25,0.2887
SALE000321,2025-12-25,CUST05316,PROD002,Asia,1,149.0,0.1,119.75,67.61,52.14,0.4354
SALE000322,2025-11-12,CUST03788,PROD011,Europe,1,129.0,0.05,116.37,64.1,52.27,0.4492
SALE000323,2024-05-02,CUST00299,PROD017,North America,2,99.0,0.0,233.72,171.16,62.56,0.2677
SALE000324,2025-12-10,CUST02794,PROD009,Oceania,1,549.0,0.0,588.34,338.17,250.17,0.4252
SALE000325,2024-01-22,CUST08060,PROD006,South America,1,599.0,0.0,703.66,368.18,335.48,0.4768
SALE000326,2024-11-29,CUST09650,PROD019,Asia,10,25.0,0.0,508.13,323.06,185.07,0.3642
SALE000327,2025-11-12,CUST00800,PROD006,North America,2,599.0,0.05,2190.8,1637.42,553.38,0.2526
SALE000328,2025-03-23,CUST09294,PROD015,Europe,2,699.0,0.1,1539.16,1230.56,308.6,0.2005
SALE000329,2025-12-26,CUST09761,PROD003,South America,2,499.0,0.1,733.78,449.73,284.05,0.3871
SALE000330,2025-02-11,CUST09777,PROD014,Europe,2,249.0,0.0,550.36,348.89,201.47,0.3661
SALE000331,2025-05-13,CUST02553,PROD010,North America,1,39.0,0.05,40.79,27.56,13.23,0.3243
SALE000332,2025-01-25,CUST03499,PROD019,Asia,1,25.0,0.0,43.44,25.06,18.38,0.4231
SALE000333,2025-11-08,CUST01935,PROD012,North America,3,449.0,0.0,1824.08,950.41,873.67,0.479
SALE000334,2024-03-24,CUST06503,PROD005,North America,5,199.0,0.05,1152.43,655.36,497.07,0.4313
SALE000335,2024-10-11,CUST01539,PROD011,South America,2,129.0,0.05,236.3,150.21,86.09,0.3643
SALE000336,2025-05-05,CUST03080,PROD016,Asia,10,29.0,0.15,394.32,277.46,116.86,0.2964
SALE000337,2024-12-26,CUST05576,PROD009,Europe,1,549.0,0.05,622.14,447.29,174.85,0.281
SALE000338,2025-12-06,CUST04446,PROD018,Asia,1,399.0,0.1,412.15,242.71,169.44,0.4111
SALE000339,2025-03-01,CUST03977,PROD017,Europe,2,99.0,0.2,171.12,126.77,44.35,0.2592
SALE000340,2024-04-02,CUST02664,PROD020,Europe,1,75.0,0.0,105.93,60.53,45.4,0.4286
SALE000341,2025-03-24,CUST02284,PROD011,North America,1,129.0,0.0,168.88,92.52,76.36,0.4522
SALE000342,2024-08-15,CUST05845,PROD009,Asia,2,549.0,0.0,1028.21,552.52,475.69,0.4626
SALE000343,2024-12-09,CUST01766,PROD007,Europe,1,59.0,0.15,82.92,41.7,41.22,0.4971
SALE000344,2024-02-26,CUST02888,PROD014,Oceania,1,249.0,0.2,236.97,164.05,72.92,0.3077
SALE000345,2025-09-27,CUST00715,PROD011,North America,1,129.0,0.2,148.96,106.29,42.67,0.2865
SALE000346,2024-10-21,CUST02932,PROD004,Europe,2,79.0,0.0,165.99,115.02,50.97,0.3071
SALE000347,2025-08-12,CUST02890,PROD019,Europe,5,25.0,0.05,134.91,98.39,36.52,0.2707
SALE000348,2024-12-18,CUST04213,PROD012,Asia,3,449.0,0.0,2305.56,1214.48,1091.08,0.4732
SALE000349,2025-11-24,CUST02719,PROD009,Europe,2,549.0,0.05,1118.38,699.76,418.62,0.3743
SALE000350,2024-09-18,CUST00229,PROD009,North America,1,549.0,0.0,645.08,480.92,164.16,0.2545
SALE000351,2024-03-18,CUST03601,PROD007,Asia,2,59.0,0.0,207.65,125.38,82.27,0.3962
SALE000352,2024-12-14,CUST08984,PROD003,South America,2,499.0,0.0,1499.83,1105.02,394.81,0.2632
SALE000353,2024-01-26,CUST05789,PROD002,South America,1,149.0,0.0,241.0,162.51,78.49,0.3257
SALE000354,2025-08-09,CUST02222,PROD019,Asia,3,25.0,0.05,69.6,50.78,18.82,0.2704
SALE000355,2025-11-02,CUST09428,PROD015,Asia,2,699.0,0.0,1237.63,731.11,506.52,0.4093
SALE000356,2024-06-05,CUST06309,PROD019,Asia,10,25.0,0.05,360.63,193.29,167.34,0.464
SALE000357,2024-02-08,CUST06755,PROD015,Asia,1,699.0,0.05,699.41,442.93,256.48,0.3667
SALE000358,2025-07-08,CUST00682,PROD020,Europe,1,75.0,0.05,69.94,44.56,25.38,0.3629
SALE000359,2025-05-18,CUST02655,PROD019,Asia,3,25.0,0.0,77.17,57.07,20.1,0.2605
SALE000360,2025-08-02,CUST03817,PROD004,Asia,2,79.0,0.0,175.64,128.01,47.63,0.2712
SALE000361,2025-02-20,CUST06868,PROD011,Europe,1,129.0,0.0,156.48,89.29,67.19,0.4294
SALE000362,2025-02-28,CUST00440,PROD001,North America,2,49.0,0.05,127.59,72.91,54.68,0.4286
SALE000363,2024-07-17,CUST02280,PROD001,North America,10,49.0,0.0,515.2,332.09,183.11,0.3554
SALE000364,2024-08-18,CUST09979,PROD015,Europe,1,699.0,0.0,884.76,454.69,430.07,0.4861
SALE000365,2025-04-06,CUST02908,PROD010,Europe,2,39.0,0.0,116.02,66.52,49.5,0.4267
SALE000366,2025-11-15,CUST08690,PROD006,South America,1,599.0,0.0,727.24,482.19,245.05,0.337
SALE000367,2024-08-14,CUST01709,PROD010,South America,3,39.0,0.2,100.35,74.68,25.67,0.2558
SALE000368,2024-09-23,CUST08521,PROD013,North America,2,89.0,0.05,280.49,176.43,104.06,0.371
SALE000369,2025-03-06,CUST03903,PROD017,North America,1,99.0,0.15,90.04,54.69,35.35,0.3926
SALE000370,2024-02-06,CUST02063,PROD011,North America,1,129.0,0.0,205.06,143.01,62.05,0.3026
SALE000371,2025-04-22,CUST06575,PROD010,Asia,5,39.0,0.0,183.13,113.53,69.6,0.3801
SALE000372,2024-04-09,CUST05688,PROD012,Europe,2,449.0,0.05,905.64,641.8,263.84,0.2913
SALE000373,2025-05-14,CUST01357,PROD003,North America,10,499.0,0.0,6937.5,3655.36,3282.14,0.4731
SALE000374,2025-10-13,CUST08680,PROD010,North America,2,39.0,0.0,85.78,57.89,27.89,0.3251
SALE000375,2025-10-31,CUST07549,PROD007,Europe,2,59.0,0.05,157.2,95.91,61.29,0.3899
SALE000376,2024-04-19,CUST03789,PROD001,Asia,1,49.0,0.15,69.47,51.88,17.59,0.2532
SALE000377,2025-03-12,CUST09051,PROD014,Europe,5,249.0,0.1,1009.23,731.09,278.14,0.2756
SALE000378,2024-11-23,CUST00351,PROD006,North America,3,599.0,0.05,2023.29,1478.38,544.91,0.2693
SALE000379,2024-12-24,CUST09708,PROD014,Oceania,1,249.0,0.05,242.52,158.51,84.01,0.3464
SALE000380,2025-05-20,CUST04203,PROD019,Europe,1,25.0,0.0,26.32,19.67,6.65,0.2527
SALE000381,2025-12-25,CUST08044,PROD001,Asia,2,49.0,0.05,116.8,59.99,56.81,0.4864
SALE000382,2025-02-23,CUST08921,PROD009,Asia,3,549.0,0.1,1426.93,828.25,598.68,0.4196
SALE000383,2025-02-09,CUST08381,PROD006,Asia,3,599.0,0.15,1733.38,924.54,808.84,0.4666
SALE000384,2025-04-22,CUST01112,PROD007,Asia,1,59.0,0.05,53.1,37.4,15.7,0.2957
SALE000385,2025-01-04,CUST04025,PROD020,North America,3,75.0,0.05,298.48,177.19,121.29,0.4064
SALE000386,2024-09-11,CUST00875,PROD001,North America,10,49.0,0.05,977.83,576.02,401.81,0.4109
SALE000387,2025-08-24,CUST02414,PROD012,North America,2,449.0,0.0,873.23,482.05,391.18,0.448
SALE000388,2025-04-29,CUST05984,PROD008,Asia,2,179.0,0.05,306.29,213.65,92.64,0.3025
SALE000389,2025-02-17,CUST06946,PROD002,North America,2,149.0,0.0,364.45,186.03,178.42,0.4896
SALE000390,2024-01-07,CUST02269,PROD005,North America,2,199.0,0.0,573.99,287.74,286.25,0.4987
SALE000391,2024-07-20,CUST00600,PROD004,North America,1,79.0,0.0,113.05,69.67,43.38,0.3837
SALE000392,2024-07-11,CUST03888,PROD011,South America,2,129.0,0.1,212.21,133.4,78.81,0.3714
SALE000393,2025-04-19,CUST05868,PROD005,North America,3,199.0,0.0,626.91,431.55,195.36,0.3116
SALE000394,2024-03-31,CUST03994,PROD014,Asia,2,249.0,0.05,487.87,287.22,200.65,0.4113
SALE000395,2024-10-06,CUST09534,PROD004,Asia,2,79.0,0.0,272.64,178.85,93.79,0.344
SALE000396,2024-11-28,CUST07000,PROD002,North America,3,149.0,0.2,405.62,261.65,143.97,0.3549
SALE000397,2025-06-25,CUST06395,PROD015,North America,5,699.0,0.0,3967.22,2120.49,1846.73,0.4655
SALE000398,2024-04-16,CUST00282,PROD015,Europe,1,699.0,0.0,557.72,390.81,166.91,0.2993
SALE000399,2025-03-18,CUST09287,PROD005,South America,5,199.0,0.05,902.31,552.06,350.25,0.3882
SALE000400,2025-02-04,CUST06592,PROD001,North America,2,49.0,0.2,94.67,56.1,38.57,0.4074
SALE000401,2025-06-24,CUST09829,PROD009,Asia,2,549.0,0.0,1108.4,635.91,472.49,0.4263
SALE000402,2024-05-12,CUST04906,PROD014,North America,3,249.0,0.0,1211.0,704.64,506.36,0.4181
SALE000403,2025-03-14,CUST06792,PROD002,Asia,10,149.0,0.05,1310.46,961.68,348.78,0.2662
SALE000404,2024-10-29,CUST05128,PROD004,Europe,1,79.0,0.0,108.82,68.3,40.52,0.3724
SALE000405,2024-07-08,CUST08615,PROD012,Europe,3,449.0,0.05,2211.02,1602.7,608.32,0.2751
SALE000406,2024-02-24,CUST07072,PROD007,Europe,5,59.0,0.0,279.84,173.41,106.43,0.3803
SALE000407,2024-10-05,CUST03919,PROD018,North America,1,399.0,0.05,441.35,245.92,195.43,0.4428
SALE000408,2024-11-17,CUST06414,PROD003,Oceania,5,499.0,0.0,2106.12,1070.59,1035.53,0.4917
SALE000409,2024-02-07,CUST01100,PROD015,Europe,10,699.0,0.1,12082.56,6954.85,5127.71,0.4244
SALE000410,2025-08-13,CUST06767,PROD012,South America,2,449.0,0.05,809.97,410.89,399.08,0.4927
SALE000411,2025-05-20,CUST04618,PROD006,North America,1,599.0,0.05,622.35,447.83,174.52,0.2804
SALE000412,2024-08-19,CUST02991,PROD016,North America,1,29.0,0.0,32.79,16.94,15.85,0.4834
SALE000413,2024-02-04,CUST08525,PROD005,Europe,2,199.0,0.0,764.01,527.67,236.34,0.3093
SALE000414,2025-05-31,CUST08526,PROD012,South America,1,449.0,0.05,383.62,271.07,112.55,0.2934
SALE000415,2024-01-18,CUST00558,PROD010,Asia,1,39.0,0.0,34.45,19.16,15.29,0.4438
SALE000416,2024-11-07,CUST06157,PROD019,Asia,2,25.0,0.0,48.05,25.88,22.17,0.4614
SALE000417,2024-05-31,CUST00448,PROD003,North America,1,499.0,0.0,566.23,283.14,283.09,0.5
SALE000418,2024-06-20,CUST04604,PROD001,North America,1,49.0,0.0,71.51,46.73,24.78,0.3465
SALE000419,2025-07-06,CUST09522,PROD013,North America,3,89.0,0.1,283.56,194.34,89.22,0.3146
SALE000420,2024-08-09,CUST05018,PROD008,Asia,2,179.0,0.05,339.67,184.52,155.15,0.4568
SALE000421,2024-06-28,CUST01384,PROD020,Oceania,2,75.0,0.2,132.25,96.6,35.65,0.2696
SALE000422,2024-08-09,CUST02451,PROD008,North America,1,179.0,0.0,198.29,133.07,65.22,0.3289
SALE000423,2024-04-18,CUST00303,PROD010,North America,5,39.0,0.0,254.51,184.47,70.04,0.2752
SALE000424,2025-06-26,CUST07885,PROD007,Europe,1,59.0,0.0,66.57,44.07,22.5,0.338
SALE000425,2024-12-28,CUST08960,PROD011,North America,5,129.0,0.0,611.42,378.52,232.9,0.3809
SALE000426,2024-05-26,CUST02782,PROD009,Europe,1,549.0,0.0,970.62,628.95,341.67,0.352
SALE000427,2024-08-13,CUST02767,PROD002,Asia,3,149.0,0.1,321.01,206.77,114.24,0.3559
SALE000428,2025-12-15,CUST05795,PROD012,North America,1,449.0,0.0,476.96,323.13,153.83,0.3225
SALE000429,2025-02-26,CUST07932,PROD010,North America,1,39.0,0.0,54.41,37.54,16.87,0.3101
SALE000430,2025-05-17,CUST09338,PROD004,North America,1,79.0,0.0,106.78,77.62,29.16,0.2731
SALE000431,2025-09-18,CUST09674,PROD009,North America,2,549.0,0.2,1604.97,1018.5,586.47,0.3654
SALE000432,2024-10-20,CUST05516,PROD005,Oceania,1,199.0,0.1,169.13,91.22,77.91,0.4607
SALE000433,2024-09-11,CUST06450,PROD002,North America,1,149.0,0.1,147.31,101.05,46.26,0.314
SALE000434,2025-12-30,CUST00382,PROD003,Oceania,10,499.0,0.0,5591.13,3691.68,1899.45,0.3397
SALE000435,2025-02-17,CUST00679,PROD016,Europe,2,29.0,0.1,62.08,36.45,25.63,0.4129
SALE000436,2024-06-07,CUST09682,PROD006,Europe,1,599.0,0.05,712.74,361.41,351.33,0.4929
SALE000437,2025-09-19,CUST02401,PROD010,North America,1,39.0,0.0,60.1,44.44,15.66,0.2606
SALE000438,2025-07-11,CUST05645,PROD013,North America,1,89.0,0.05,118.93,83.59,35.34,0.2971
SALE000439,2024-10-19,CUST02846,PROD013,North America,2,89.0,0.05,183.12,136.32,46.8,0.2556
SALE000440,2024-07-17,CUST01823,PROD011,North America,10,129.0,0.05,1853.22,1304.93,548.29,0.2959
SALE000441,2025-04-25,CUST08105,PROD007,North America,1,59.0,0.0,66.77,47.58,19.19,0.2874
SALE000442,2025-02-01,CUST04970,PROD006,North America,1,599.0,0.05,606.82,323.18,283.64,0.4674
SALE000443,2024-06-21,CUST01113,PROD009,North America,10,549.0,0.05,8306.21,5752.48,2553.73,0.3074
SALE000444,2024-02-09,CUST03691,PROD020,Europe,10,75.0,0.1,762.18,447.79,314.39,0.4125
SALE000445,2025-08-21,CUST04295,PROD008,South America,2,179.0,0.05,293.02,177.72,115.3,0.3935
SALE000446,2025-09-10,CUST04195,PROD013,Asia,2,89.0,0.05,294.45,150.37,144.08,0.4893
SALE000447,2025-10-24,CUST07700,PROD007,North America,2,59.0,0.0,253.89,170.8,83.09,0.3273
SALE000448,2024-09-24,CUST04840,PROD006,Europe,1,599.0,0.1,558.27,295.82,262.45,0.4701
SALE000449,2025-05-29,CUST06114,PROD013,Oceania,1,89.0,0.0,94.25,60.18,34.07,0.3615
SALE000450,2025-03-03,CUST08275,PROD001,Asia,1,49.0,0.05,46.0,33.24,12.76,0.2774
SALE000451,2024-07-13,CUST09283,PROD007,Asia,1,59.0,0.2,63.33,39.72,23.61,0.3728
SALE000452,2025-11-08,CUST02408,PROD005,Asia,2,199.0,0.05,365.6,202.13,163.47,0.4471
SALE000453,2024-09-02,CUST06303,PROD003,North America,1,499.0,0.1,511.64,270.03,241.61,0.4722
SALE000454,2024-01-23,CUST06606,PROD010,Europe,1,39.0,0.05,46.46,27.92,18.54,0.3991
SALE000455,2024-05-01,CUST06781,PROD004,Asia,1,79.0,0.15,64.74,48.06,16.68,0.2576
SALE000456,2025-12-08,CUST07191,PROD005,North America,5,199.0,0.1,1066.07,714.23,351.84,0.33
SALE000457,2024-02-20,CUST01073,PROD013,Asia,1,89.0,0.0,92.87,51.87,41.0,0.4415
SALE000458,2025-01-18,CUST09802,PROD007,North America,1,59.0,0.15,56.39,29.43,26.96,0.4781
SALE000459,2024-12-20,CUST07346,PROD015,North America,5,699.0,0.0,6521.72,4715.18,1806.54,0.277
SALE000460,2025-07-24,CUST03141,PROD020,Asia,2,75.0,0.0,179.25,128.32,50.93,0.2841
SALE000461,2025-08-23,CUST04013,PROD009,Oceania,1,549.0,0.0,708.97,522.76,186.21,0.2626
SALE000462,2024-12-11,CUST02005,PROD019,Europe,3,25.0,0.15,69.46,47.55,21.91,0.3154
SALE000463,2025-04-06,CUST06124,PROD006,Asia,2,599.0,0.0,1162.33,654.83,507.5,0.4366
SALE000464,2025-08-19,CUST09349,PROD011,North America,1,129.0,0.0,160.41,108.76,51.65,0.322
SALE000465,2025-08-14,CUST04117,PROD010,North America,2,39.0,0.0,122.08,67.73,54.35,0.4452
SALE000466,2025-10-05,CUST09511,PROD017,North America,1,99.0,0.0,156.96,86.78,70.18,0.4471
SALE000467,2025-05-31,CUST07324,PROD006,Oceania,1,599.0,0.05,598.66,376.24,222.42,0.3715
SALE000468,2024-10-06,CUST07782,PROD006,Asia,3,599.0,0.0,1508.18,944.37,563.81,0.3738
SALE000469,2025-02-12,CUST00620,PROD010,Europe,3,39.0,0.0,122.21,92.64,29.57,0.242
SALE000470,2025-06-12,CUST03872,PROD015,Europe,1,699.0,0.05,696.85,487.94,208.91,0.2998
SALE000471,2024-08-04,CUST04899,PROD019,South America,1,25.0,0.1,20.61,15.09,5.52,0.2678
SALE000472,2025-12-30,CUST09717,PROD018,Asia,1,399.0,0.0,434.74,318.57,116.17,0.2672
SALE000473,2024-11-20,CUST08034,PROD001,Asia,3,49.0,0.05,115.36,83.3,32.06,0.2779
SALE000474,2025-07-07,CUST05835,PROD017,North America,3,99.0,0.05,308.85,155.33,153.52,0.4971
SALE000475,2025-01-04,CUST08521,PROD006,North America,3,599.0,0.0,2567.7,1451.67,1116.03,0.4346
SALE000476,2025-11-30,CUST02185,PROD013,North America,1,89.0,0.1,110.27,67.54,42.73,0.3875
SALE000477,2025-05-03,CUST01548,PROD016,North America,1,29.0,0.05,31.02,22.01,9.01,0.2905
SALE000478,2025-06-22,CUST08256,PROD017,Europe,1,99.0,0.0,139.06,106.31,32.75,0.2355
SALE000479,2025-07-20,CUST07904,PROD006,North America,3,599.0,0.0,2761.51,1940.13,821.38,0.2974
SALE000480,2024-08-29,CUST04818,PROD001,North America,1,49.0,0.0,55.41,40.37,15.04,0.2714
SALE000481,2024-09-12,CUST03175,PROD018,North America,2,399.0,0.0,881.02,626.24,254.78,0.2892
SALE000482,2025-08-27,CUST00577,PROD008,Oceania,2,179.0,0.05,634.43,430.23,204.2,0.3219
SALE000483,2024-12-03,CUST01425,PROD016,Asia,3,29.0,0.05,93.7,65.47,28.23,0.3013
SALE000484,2025-05-02,CUST07781,PROD016,North America,1,29.0,0.0,30.79,22.81,7.98,0.2592
SALE000485,2025-01-13,CUST06153,PROD013,Asia,2,89.0,0.0,339.0,181.28,157.72,0.4653
SALE000486,2024-01-25,CUST08166,PROD009,North America,10,549.0,0.0,6061.51,4537.31,1524.2,0.2515
SALE000487,2024-12-10,CUST00508,PROD003,South America,2,499.0,0.1,986.93,547.72,439.21,0.445
SALE000488,2024-05-06,CUST08558,PROD004,North America,3,79.0,0.0,271.34,200.71,70.63,0.2603
SALE000489,2024-03-04,CUST05529,PROD013,Oceania,1,89.0,0.15,75.08,52.16,22.92,0.3053
SALE000490,2024-07-09,CUST01627,PROD016,Asia,1,29.0,0.05,25.64,15.15,10.49,0.4091
SALE000491,2024-08-01,CUST09571,PROD010,Europe,1,39.0,0.0,49.6,28.96,20.64,0.4161
SALE000492,2025-06-27,CUST03364,PROD013,North America,3,89.0,0.2,266.42,156.39,110.03,0.413
SALE000493,2024-07-03,CUST03577,PROD009,South America,1,549.0,0.0,562.44,375.27,187.17,0.3328
SALE000494,2025-08-05,CUST07916,PROD011,Oceania,2,129.0,0.1,245.33,172.97,72.36,0.2949
SALE000495,2024-06-02,CUST04695,PROD019,Asia,1,25.0,0.05,29.33,20.41,8.92,0.3041
SALE000496,2025-08-27,CUST07617,PROD007,Asia,5,59.0,0.0,307.86,158.25,149.61,0.486
SALE000497,2025-01-19,CUST05736,PROD018,Oceania,5,399.0,0.1,2031.05,1450.22,580.83,0.286
SALE000498,2024-02-19,CUST08859,PROD002,Asia,2,149.0,0.1,325.68,193.64,132.04,0.4054
SALE000499,2024-03-21,CUST02570,PROD001,Oceania,1,49.0,0.15,54.05,27.47,26.58,0.4918
SALE000500,2024-02-22,CUST05478,PROD018,Asia,5,399.0,0.0,2327.41,1667.25,660.16,0.2836
SALE000501,2024-10-27,CUST01957,PROD011,North America,5,129.0,0.05,539.95,377.02,162.93,0.3018
SALE000502,2024-08-06,CUST03108,PROD005,North America,2,199.0,0.1,413.82,244.33,169.49,0.4096
SALE000503,2024-02-03,CUST09918,PROD001,Asia,5,49.0,0.05,217.81,139.67,78.14,0.3588
SALE000504,2025-05-12,CUST04106,PROD013,Europe,2,89.0,0.1,162.58,95.69,66.89,0.4114
SALE000505,2025-09-15,CUST07021,PROD009,Oceania,1,549.0,0.05,479.08,343.35,135.73,0.2833
