customer_id,customer_name,country,region,customer_segment,signup_date,acquisition_channel
CUST00371,Customer 00371,Mexico,North America,Enterprise,2024-11-30,Referral
CUST00372,Customer 00372,India,Asia,SMB,2025-08-13,Organic
CUST00373,Customer 00373,South Korea,Asia,Enterprise,2024-06-03,Paid Search
CUST00374,Customer 00374,Singapore,Asia,SMB,2024-05-12,Partner
CUST00375,Customer 00375,Spain,Europe,Mid-Market,2025-10-19,Organic
CUST00376,Customer 00376,France,Europe,SMB,2025-04-17,Paid Search
CUST00377,Customer 00377,Australia,Oceania,Enterprise,2025-05-18,Referral
CUST00378,Customer 00378,Japan,Asia,SMB,2025-11-06,Social
CUST00379,Customer 00379,Singapore,Asia,SMB,2024-01-11,Organic
CUST00380,Customer 00380,United States,North America,Enterprise,2024-05-05,Partner
CUST00381,Customer 00381,United States,North America,SMB,2025-12-03,Organic
CUST00382,Customer 00382,New Zealand,Oceania,SMB,2024-04-04,Partner
CUST00383,Customer 00383,Mexico,North America,Enterprise,2024-11-23,Partner
CUST00384,Customer 00384,India,Asia,Mid-Market,2024-01-17,Partner
CUST00385,Customer 00385,South Korea,Asia,SMB,2024-08-26,Social
CUST00386,Customer 00386,Australia,Oceania,Mid-Market,2024-05-06,Social
CUST00387,Customer 00387,United States,North America,SMB,2024-07-05,Social
CUST00388,Customer 00388,Australia,Oceania,SMB,2025-08-17,Paid Search
CUST00389,Customer 00389,Italy,Europe,Mid-Market,2024-07-20,Paid Search
CUST00390,Customer 00390,Brazil,South America,SMB,2025-08-18,Organic
CUST00391,Customer 00391,Canada,North America,SMB,2025-10-16,Organic
CUST00392,Customer 00392,Spain,Europe,SMB,2025-01-30,Referral
CUST00393,Customer 00393,Canada,North America,Enterprise,2025-01-28,Organic
CUST00394,Customer 00394,United States,North America,Mid-Market,2024-08-31,Social
CUST00395,Customer 00395,United Kingdom,Europe,SMB,2025-05-02,Organic
CUST00396,Customer 00396,South Korea,Asia,Enterprise,2025-08-12,Organic
CUST00397,Customer 00397,Chile,South America,Mid-Market,2025-09-22,Organic
CUST00398,Customer 00398,South Korea,Asia,SMB,2024-05-22,Organic
CUST00399,Customer 00399,India,Asia,Enterprise,2025-05-16,Organic
CUST00400,Customer 00400,Thailand,Asia,SMB,2024-04-12,Referral
CUST00401,Customer 00401,South Korea,Asia,SMB,2024-12-24,Organic
CUST00402,Customer 00402,New Zealand,Oceania,SMB,2024-03-06,Partner
CUST00403,Customer 00403,Mexico,North America,SMB,2025-02-06,Paid Search
CUST00404,Customer 00404,Italy,Europe,Mid-Market,2025-09-14,Referral
CUST00405,Customer 00405,Australia,Oceania,Mid-Market,2025-08-20,Referral
CUST00406,Customer 00406,Argentina,South America,Enterprise,2025-06-06,Organic
CUST00407,Customer 00407,Singapore,Asia,SMB,2025-02-26,Organic
CUST00408,Customer 00408,Argentina,South America,SMB,2025-04-01,Partner
CUST00409,Customer 00409,Italy,Europe,SMB,2024-03-13,Referral
CUST00410,Customer 00410,New Zealand,Oceania,SMB,2025-06-15,Organic
CUST00411,Customer 00411,United States,North America,Enterprise,2025-05-13,Referral
CUST00412,Customer 00412,Canada,North America,Mid-Market,2024-04-14,Paid Search
CUST00413,Customer 00413,Germany,Europe,Mid-Market,2025-04-07,Organic
CUST00414,Customer 00414,Argentina,South America,Mid-Market,2024-10-08,Organic
CUST00415,Customer 00415,United Kingdom,Europe,SMB,2025-01-07,Partner
CUST00416,Customer 00416,France,Europe,SMB,2025-08-18,Paid Search
CUST00417,Customer 00417,Spain,Europe,SMB,2024-08-23,Paid Search
CUST00418,Customer 00418,United States,North America,Mid-Market,2025-11-01,Organic
CUST00419,Customer 00419,Germany,Europe,SMB,2024-10-31,Organic
CUST00420,Customer 00420,Australia,Oceania,SMB,2025-01-10,Organic
CUST00421,Customer 00421,Mexico,North America,Mid-Market,2024-01-22,Paid Search
CUST00422,Customer 00422,Germany,Europe,SMB,2024-03-30,Partner
CUST00423,Customer 00423,United Kingdom,Europe,SMB,2024-07-24,Partner
CUST00424,Customer 00424,United Kingdom,Europe,SMB,2025-12-16,Organic
CUST00425,Customer 00425,Mexico,North America,SMB,2024-07-08,Organic
CUST00426,Customer 00426,Brazil,South America,SMB,2024-10-15,Organic
CUST00427,Customer 00427,Germany,Europe,Enterprise,2025-09-16,Partner
CUST00428,Customer 00428,Argentina,South America,Mid-Market,2024-08-21,Paid Search
CUST00429,Customer 00429,Germany,Europe,SMB,2025-08-17,Partner
CUST00430,Customer 00430,Chile,South America,Mid-Market,2024-03-28,Paid Search
CUST00431,Customer 00431,Australia,Oceania,Mid-Market,2024-04-07,Referral
CUST00432,Customer 00432,Canada,North America,Mid-Market,2024-01-10,Referral
CUST00433,Customer 00433,United States,North America,Enterprise,2024-04-01,Referral
CUST00434,Customer 00434,Chile,South America,Mid-Market,2025-03-17,Paid Search
CUST00435,Customer 00435,United Kingdom,Europe,SMB,2024-03-07,Organic
CUST00436,Customer 00436,Germany,Europe,SMB,2025-03-23,Paid Search
CUST00437,Customer 00437,France,Europe,SMB,2025-03-13,Social
CUST00438,Customer 00438,United States,North America,SMB,2024-06-20,Organic
CUST00439,Customer 00439,United States,North America,Enterprise,2024-01-28,Referral
CUST00440,Customer 00440,Mexico,North America,Mid-Market,2024-04-28,Social
CUST00441,Customer 00441,Argentina,South America,SMB,2024-04-14,Referral
CUST00442,Customer 00442,Spain,Europe,Enterprise,2025-01-20,Paid Search
CUST00443,Customer 00443,United States,North America,Mid-Market,2025-11-11,Organic
CUST00444,Customer 00444,Italy,Europe,SMB,2024-11-14,Partner
CUST00445,Customer 00445,South Korea,Asia,Enterprise,2025-04-08,Social
CUST00446,Customer 00446,Canada,North America,SMB,2024-08-09,Social
CUST00447,Customer 00447,New Zealand,Oceania,SMB,2024-03-08,Organic
CUST00448,Customer 00448,Mexico,North America,SMB,2024-06-08,Social
CUST00449,Customer 00449,Italy,Europe,Enterprise,2024-12-16,Paid Search
CUST00450,Customer 00450,Mexico,North America,SMB,2025-09-20,Referral
CUST00451,Customer 00451,United Kingdom,Europe,SMB,2024-06-30,Organic
CUST00452,Customer 00452,Chile,South America,Mid-Market,2025-12-20,Organic
CUST00453,Customer 00453,Mexico,North America,Enterprise,2025-04-11,Referral
CUST00454,Customer 00454,Italy,Europe,SMB,2024-09-16,Paid Search
CUST00455,Customer 00455,Italy,Europe,SMB,2025-03-30,Social
CUST00456,Customer 00456,Germany,Europe,Enterprise,2025-05-25,Organic
CUST00457,Customer 00457,Australia,Oceania,Mid-Market,2025-05-16,Partner
CUST00458,Customer 00458,India,Asia,SMB,2025-09-24,Paid Search
CUST00459,Customer 00459,United States,North America,SMB,2025-04-28,Organic
CUST00460,Customer 00460,Canada,North America,SMB,2024-01-20,Organic
CUST00461,Customer 00461,Canada,North America,Mid-Market,2024-10-02,Partner
CUST00462,Customer 00462,United Kingdom,Europe,Mid-Market,2025-10-25,Partner
CUST00463,Customer 00463,New Zealand,Oceania,Mid-Market,2024-05-31,Organic
CUST00464,Customer 00464,South Korea,Asia,SMB,2024-12-30,Paid Search
CUST00465,Customer 00465,Canada,North America,Mid-Market,2024-12-31,Paid Search
CUST00466,Customer 00466,Canada,North America,SMB,2025-02-10,Referral
CUST00467,Customer 00467,Mexico,North America,Enterprise,2025-09-27,Referral
CUST00468,Customer 00468,Australia,Oceania,SMB,2025-01-29,Partner
CUST00469,Customer 00469,Spain,Europe,SMB,2024-01-01,Organic
CUST00470,Customer 00470,Mexico,North America,SMB,2024-06-26,Organic
CUST00471,Customer 00471,South Korea,Asia,SMB,2025-04-06,Organic
CUST00472,Customer 00472,Japan,Asia,SMB,2025-07-25,Social
CUST00473,Customer 00473,Italy,Europe,Mid-Market,2025-04-17,Paid Search
CUST00474,Customer 00474,Spain,Europe,Enterprise,2025-06-19,Organic
CUST00475,Customer 00475,India,Asia,SMB,2024-06-24,Partner
CUST00476,Customer 00476,India,Asia,SMB,2024-03-11,Referral
CUST00477,Customer 00477,Singapore,Asia,SMB,2025-11-24,Paid Search
CUST00478,Customer 00478,Canada,North America,Mid-Market,2025-02-15,Organic
CUST00479,Customer 00479,Mexico,North America,SMB,2025-06-23,Partner
CUST00480,Customer 00480,Singapore,Asia,SMB,2025-11-30,Referral
CUST00481,Customer 00481,Thailand,Asia,SMB,2024-05-13,Organic
CUST00482,Customer 00482,France,Europe,SMB,2025-09-28,Organic
CUST00483,Customer 00483,Canada,North America,Mid-Market,2024-09-24,Organic
CUST00484,Customer 00484,India,Asia,SMB,2025-04-02,Referral
CUST00485,Customer 00485,France,Europe,SMB,2024-10-09,Organic
CUST00486,Customer 00486,Japan,Asia,Mid-Market,2024-05-25,Paid Search
CUST00487,Customer 00487,South Korea,Asia,SMB,2025-10-04,Paid Search
CUST00488,Customer 00488,France,Europe,Mid-Market,2024-09-10,Social
CUST00489,Customer 00489,United States,North America,SMB,2024-01-19,Paid Search
CUST00490,Customer 00490,United States,North America,Enterprise,2024-04-19,Paid Search
CUST00491,Customer 00491,Canada,North America,Mid-Market,2025-12-03,Paid Search
CUST00492,Customer 00492,Mexico,North America,SMB,2025-08-23,Referral
CUST00493,Customer 00493,Mexico,North America,Enterprise,2025-04-30,Partner
CUST00494,Customer 00494,India,Asia,SMB,2025-07-23,Social
CUST00495,Customer 00495,Mexico,North America,SMB,2025-04-19,Paid Search
CUST00496,Customer 00496,Canada,North America,Mid-Market,2025-10-27,Paid Search
CUST00497,Customer 00497,Thailand,Asia,Mid-Market,2024-03-13,Paid Search
CUST00498,Customer 00498,United States,North America,SMB,2024-02-16,Partner
CUST00499,Customer 00499,South Korea,Asia,SMB,2025-05-22,Referral
CUST00500,Customer 00500,Mexico,North America,SMB,2025-12-06,Paid Search
CUST00501,Customer 00501,United States,North America,Mid-Market,2025-02-28,Paid Search
CUST00502,Customer 00502,Chile,South America,Enterprise,2025-12-07,Organic
CUST00503,Customer 00503,Australia,Oceania,SMB,2024-10-20,Referral
CUST00504,Customer 00504,Mexico,North America,Enterprise,2025-05-07,Organic
CUST00505,Customer 00505,Mexico,North America,SMB,2025-01-07,Paid Search
CUST00506,Customer 00506,Mexico,North America,Mid-Market,2025-10-06,Organic
CUST00507,Customer 00507,Thailand,Asia,Enterprise,2025-04-18,Organic
CUST00508,Customer 00508,Brazil,South America,Mid-Market,2024-11-16,Organic
CUST00509,Customer 00509,Singapore,Asia,SMB,2024-06-27,Referral
CUST00510,Customer 00510,Italy,Europe,SMB,2024-08-17,Referral
CUST00511,Customer 00511,Germany,Europe,SMB,2024-02-24,Paid Search
CUST00512,Customer 00512,Brazil,South America,Mid-Market,2024-04-22,Paid Search
CUST00513,Customer 00513,Germany,Europe,Enterprise,2025-01-06,Partner
CUST00514,Customer 00514,Thailand,Asia,SMB,2024-01-24,Partner
CUST00515,Customer 00515,Japan,Asia,SMB,2024-12-10,Referral
CUST00516,Customer 00516,United Kingdom,Europe,SMB,2024-01-31,Referral
CUST00517,Customer 00517,Singapore,Asia,Mid-Market,2024-04-28,Partner
CUST00518,Customer 00518,Canada,North America,Mid-Market,2025-05-20,Referral
CUST00519,Customer 00519,Italy,Europe,SMB,2024-01-22,Organic
CUST00520,Customer 00520,Chile,South America,Mid-Market,2024-09-03,Paid Search
CUST00521,Customer 00521,Argentina,South America,SMB,2024-05-19,Organic
CUST00522,Customer 00522,Thailand,Asia,Mid-Market,2024-02-09,Partner
CUST00523,Customer 00523,Germany,Europe,SMB,2024-06-01,Referral
CUST00524,Customer 00524,Mexico,North America,SMB,2024-03-23,Social
CUST00525,Customer 00525,Germany,Europe,Mid-Market,2024-02-28,Organic
CUST00526,Customer 00526,India,Asia,Mid-Market,2025-05-01,Paid Search
CUST00527,Customer 00527,Australia,Oceania,SMB,2024-04-01,Referral
CUST00528,Customer 00528,Australia,Oceania,Mid-Market,2025-11-17,Partner
CUST00529,Customer 00529,Mexico,North America,SMB,2024-12-21,Partner
CUST00530,Customer 00530,Japan,Asia,SMB,2024-10-25,Organic
CUST00531,Customer 00531,Mexico,North America,Enterprise,2025-10-02,Social
CUST00532,Customer 00532,Canada,North America,Enterprise,2025-07-22,Social
CUST00533,Customer 00533,India,Asia,SMB,2024-11-03,Social
CUST00534,Customer 00534,Canada,North America,Enterprise,2025-12-12,Referral
CUST00535,Customer 00535,France,Europe,Mid-Market,2025-01-22,Partner
CUST00536,Customer 00536,France,Europe,SMB,2025-06-01,Organic
CUST00537,Customer 00537,Canada,North America,SMB,2025-12-09,Organic
CUST00538,Customer 00538,Italy,Europe,SMB,2025-06-12,Organic
CUST00539,Customer 00539,United Kingdom,Europe,Mid-Market,2025-03-07,Paid Search
CUST00540,Customer 00540,Brazil,South America,Enterprise,2025-03-26,Social
CUST00541,Customer 00541,New Zealand,Oceania,SMB,2025-04-23,Referral
CUST00542,Customer 00542,Mexico,North America,SMB,2025-12-15,Paid Search
CUST00543,Customer 00543,Brazil,South America,SMB,2025-05-27,Partner
CUST00544,Customer 00544,New Zealand,Oceania,SMB,2024-08-07,Referral
CUST00545,Customer 00545,Spain,Europe,Mid-Market,2024-01-17,Paid Search
CUST00546,Customer 00546,South Korea,Asia,SMB,2025-07-26,Referral
CUST00547,Customer 00547,Japan,Asia,Mid-Market,2024-12-22,Paid Search
CUST00548,Customer 00548,France,Europe,SMB,2024-10-30,Referral
CUST00549,Customer 00549,Canada,North America,Mid-Market,2025-11-14,Partner
CUST00550,Customer 00550,India,Asia,Mid-Market,2024-04-23,Paid Search
CUST00551,Customer 00551,Japan,Asia,Mid-Market,2024-01-28,Paid Search
CUST00552,Customer 00552,Germany,Europe,SMB,2025-06-24,Referral
CUST00553,Customer 00553,Germany,Europe,Mid-Market,2025-11-06,Social
CUST00554,Customer 00554,New Zealand,Oceania,Mid-Market,2025-08-29,Paid Search
CUST00555,Customer 00555,Germany,Europe,Mid-Market,2025-09-28,Partner
CUST00556,Customer 00556,United Kingdom,Europe,Mid-Market,2025-09-23,Referral
CUST00557,Customer 00557,Singapore,Asia,Enterprise,2025-05-16,Organic
CUST00558,Customer 00558,India,Asia,SMB,2025-11-04,Paid Search
CUST00559,Customer 00559,Mexico,North America,SMB,2024-09-06,Organic
CUST00560,Customer 00560,Thailand,Asia,Enterprise,2025-06-28,Organic
CUST00561,Customer 00561,Italy,Europe,SMB,2024-03-08,Organic
CUST00562,Customer 00562,Italy,Europe,Enterprise,2025-01-20,Referral
CUST00563,Customer 00563,Brazil,South America,Mid-Market,2024-07-31,Referral
CUST00564,Customer 00564,Mexico,North America,Enterprise,2025-11-17,Paid Search
CUST00565,Customer 00565,Mexico,North America,Mid-Market,2024-11-14,Paid Search
CUST00566,Customer 00566,Canada,North America,Mid-Market,2024-06-02,Paid Search
CUST00567,Customer 00567,Mexico,North America,Mid-Market,2025-02-20,Partner
CUST00568,Customer 00568,Spain,Europe,SMB,2024-02-26,Social
CUST00569,Customer 00569,South Korea,Asia,SMB,2024-04-02,Partner
CUST00570,Customer 00570,United States,North America,SMB,2024-11-11,Organic
CUST00571,Customer 00571,Japan,Asia,SMB,2025-04-06,Social
CUST00572,Customer 00572,Brazil,South America,Enterprise,2025-03-01,Partner
CUST00573,Customer 00573,Japan,Asia,SMB,2024-02-10,Organic
CUST00574,Customer 00574,Mexico,North America,Mid-Market,2025-05-12,Paid Search
CUST00575,Customer 00575,Brazil,South America,SMB,2024-02-12,Paid Search
CUST00576,Customer 00576,Mexico,North America,SMB,2025-08-19,Referral
CUST00577,Customer 00577,Australia,Oceania,Enterprise,2024-01-29,Paid Search
CUST00578,Customer 00578,Canada,North America,SMB,2024-01-20,Organic
CUST00579,Customer 00579,Argentina,South America,Mid-Market,2025-01-13,Organic
CUST00580,Customer 00580,India,Asia,SMB,2025-08-09,Paid Search
CUST00581,Customer 00581,India,Asia,SMB,2025-07-13,Referral
CUST00582,Customer 00582,United States,North America,SMB,2025-03-14,Paid Search
CUST00583,Customer 00583,Germany,Europe,Mid-Market,2024-05-10,Organic
CUST00584,Customer 00584,South Korea,Asia,SMB,2025-11-27,Referral
CUST00585,Customer 00585,New Zealand,Oceania,Mid-Market,2024-01-16,Social
CUST00586,Customer 00586,Mexico,North America,Mid-Market,2024-09-11,Organic
CUST00587,Customer 00587,Spain,Europe,SMB,2025-07-05,Paid Search
CUST00588,Customer 00588,Japan,Asia,SMB,2025-03-27,Paid Search
CUST00589,Customer 00589,Spain,Europe,SMB,2025-07-31,Organic
CUST00590,Customer 00590,Germany,Europe,Mid-Market,2025-07-14,Partner
CUST00591,Customer 00591,Australia,Oceania,SMB,2025-11-17,Social
CUST00592,Customer 00592,South Korea,Asia,SMB,2025-01-12,Paid Search
CUST00593,Customer 00593,Singapore,Asia,SMB,2025-08-23,Paid Search
CUST00594,Customer 00594,Mexico,North America,SMB,2024-04-23,Organic
CUST00595,Customer 00595,Spain,Europe,Mid-Market,2024-05-07,Referral
CUST00596,Customer 00596,Singapore,Asia,SMB,2024-02-06,Organic
CUST00597,Customer 00597,United States,North America,SMB,2024-05-29,Paid Search
CUST00598,Customer 00598,Canada,North America,SMB,2024-03-22,Organic
CUST00599,Customer 00599,New Zealand,Oceania,Mid-Market,2025-08-25,Referral
CUST00600,Customer 00600,Mexico,North America,Mid-Market,2024-12-27,Social
CUST00601,Customer 00601,Thailand,Asia,SMB,2024-11-20,Organic
CUST00602,Customer 00602,United States,North America,SMB,2025-04-12,Partner
CUST00603,Customer 00603,Australia,Oceania,Mid-Market,2024-09-19,Partner
CUST00604,Customer 00604,Canada,North America,SMB,2025-02-21,Organic
CUST00605,Customer 00605,Australia,Oceania,Mid-Market,2024-01-03,Social
CUST00606,Customer 00606,Canada,North America,SMB,2025-06-05,Referral
CUST00607,Customer 00607,Chile,South America,SMB,2025-09-29,Paid Search
CUST00608,Customer 00608,United Kingdom,Europe,SMB,2024-01-29,Referral
CUST00609,Customer 00609,Canada,North America,SMB,2024-02-28,Organic
CUST00610,Customer 00610,Thailand,Asia,Mid-Market,2024-04-09,Organic
CUST00611,Customer 00611,Canada,North America,SMB,2025-03-20,Paid Search
CUST00612,Customer 00612,Canada,North America,SMB,2025-07-10,Referral
CUST00613,Customer 00613,Australia,Oceania,SMB,2025-08-24,Social
CUST00614,Customer 00614,New Zealand,Oceania,SMB,2025-07-25,Paid Search
CUST00615,Customer 00615,Singapore,Asia,Mid-Market,2025-02-25,Organic
CUST00616,Customer 00616,United States,North America,Mid-Market,2025-05-28,Organic
CUST00617,Customer 00617,United States,North America,Enterprise,2024-07-23,Social
CUST00618,Customer 00618,South Korea,Asia,SMB,2025-06-28,Organic
CUST00619,Customer 00619,Germany,Europe,SMB,2024-05-13,Social
CUST00620,Customer 00620,Germany,Europe,SMB,2025-12-05,Organic
CUST00621,Customer 00621,United States,North America,Enterprise,2024-01-31,Organic
CUST00622,Customer 00622,India,Asia,SMB,2025-11-21,Organic
CUST00623,Customer 00623,Australia,Oceania,SMB,2024-12-02,Paid Search
CUST00624,Customer 00624,Singapore,Asia,Mid-Market,2025-04-16,Paid Search
CUST00625,Customer 00625,New Zealand,Oceania,SMB,2024-04-26,Social
CUST00626,Customer 00626,Singapore,Asia,SMB,2024-08-21,Paid Search
CUST00627,Customer 00627,Canada,North America,SMB,2025-09-22,Organic
CUST00628,Customer 00628,Spain,Europe,Mid-Market,2024-01-11,Referral
CUST00629,Customer 00629,United States,North America,Mid-Market,2024-05-20,Paid Search
CUST00630,Customer 00630,Chile,South America,SMB,2025-04-06,Referral
CUST00631,Customer 00631,Australia,Oceania,Mid-Market,2025-08-10,Partner
CUST00632,Customer 00632,Chile,South America,SMB,2024-11-11,Social
CUST00633,Customer 00633,France,Europe,SMB,2024-03-04,Referral
CUST00634,Customer 00634,Japan,Asia,Enterprise,2024-04-17,Paid Search
CUST00635,Customer 00635,Germany,Europe,Mid-Market,2025-10-12,Paid Search
CUST00636,Customer 00636,United Kingdom,Europe,Enterprise,2024-06-06,Paid Search
CUST00637,Customer 00637,Canada,North America,Mid-Market,2025-02-26,Paid Search
