customer_id,purchase_count,last_purchase_date,churn_status
CUST00754,4,2025-07-11,Churned
CUST00755,6,2025-11-28,Active
CUST00756,6,2025-12-25,Active
CUST00757,3,2025-12-01,Active
CUST00758,6,2025-10-02,Churned
CUST00759,3,2025-03-30,Churned
CUST00760,3,2024-08-12,Churned
CUST00761,5,2025-10-03,Active
CUST00762,6,2025-09-28,Churned
CUST00763,6,2025-10-03,Active
CUST00764,5,2025-12-13,Active
CUST00765,7,2025-09-29,Churned
CUST00766,4,2025-10-14,Active
CUST00767,3,2025-10-25,Active
CUST00768,7,2025-10-14,Active
CUST00769,3,2025-07-16,Churned
CUST00770,7,2025-07-24,Churned
CUST00771,7,2025-12-26,Active
CUST00772,7,2025-10-03,Active
CUST00773,4,2025-08-18,Churned
CUST00774,6,2025-12-19,Active
CUST00775,5,2025-12-16,Active
CUST00776,6,2025-12-14,Active
CUST00777,7,2025-12-25,Active
CUST00778,7,2025-11-24,Active
CUST00779,1,2024-05-06,Churned
CUST00780,5,2025-12-09,Active
CUST00781,6,2025-08-09,Churned
CUST00782,3,2025-03-21,Churned
CUST00783,8,2025-07-25,Churned
CUST00784,8,2025-12-27,Active
CUST00785,6,2025-06-11,Churned
CUST00786,5,2025-07-01,Churned
CUST00787,6,2025-06-27,Churned
CUST00788,6,2025-12-08,Active
CUST00789,5,2025-08-30,Churned
CUST00790,2,2025-02-06,Churned
CUST00791,5,2025-12-17,Active
CUST00792,4,2025-11-16,Active
CUST00793,9,2025-08-28,Churned
CUST00794,5,2024-12-26,Churned
CUST00795,5,2025-07-05,Churned
CUST00796,11,2025-10-29,Active
CUST00797,7,2025-10-19,Active
CUST00798,3,2024-11-26,Churned
CUST00799,3,2025-07-31,Churned
CUST00800,3,2025-11-12,Active
CUST00801,2,2025-09-25,Churned
CUST00802,4,2025-08-16,Churned
CUST00803,8,2025-09-13,Churned
CUST00804,8,2025-12-13,Active
CUST00805,8,2025-05-15,Churned
CUST00806,7,2025-07-09,Churned
CUST00807,2,2025-05-26,Churned
CUST00808,5,2025-09-06,Churned
CUST00809,5,2025-12-30,Active
CUST00810,3,2025-10-25,Active
CUST00811,3,2025-12-29,Active
CUST00812,8,2025-12-11,Active
CUST00813,4,2025-07-25,Churned
CUST00814,4,2025-11-26,Active
CUST00815,5,2025-09-18,Churned
CUST00816,4,2025-07-02,Churned
CUST00817,1,2024-12-25,Churned
CUST00818,5,2025-11-25,Active
CUST00819,4,2025-09-25,Churned
CUST00820,2,2025-04-02,Churned
CUST00821,8,2025-11-11,Active
CUST00822,4,2025-08-14,Churned
CUST00823,5,2025-09-30,Churned
CUST00824,6,2025-04-20,Churned
CUST00825,5,2025-12-08,Active
CUST00826,4,2025-01-09,Churned
CUST00827,10,2025-11-03,Active
CUST00828,2,2024-12-08,Churned
CUST00829,4,2025-12-20,Active
CUST00830,7,2025-12-03,Active
CUST00831,2,2025-04-23,Churned
CUST00832,7,2025-05-11,Churned
CUST00833,2,2025-09-24,Churned
CUST00834,4,2025-07-31,Churned
CUST00835,3,2025-09-20,Churned
CUST00836,7,2025-12-07,Active
CUST00837,6,2025-11-21,Active
CUST00838,6,2025-09-16,Churned
CUST00839,4,2025-08-25,Churned
CUST00840,4,2025-12-17,Active
CUST00841,4,2025-10-26,Active
CUST00842,3,2025-09-23,Churned
CUST00843,5,2024-11-25,Churned
CUST00844,4,2025-09-16,Churned
CUST00845,1,2025-07-26,Churned
CUST00846,7,2025-11-14,Active
CUST00847,3,2025-05-11,Churned
CUST00848,4,2025-08-17,Churned
CUST00849,4,2025-10-06,Active
CUST00850,4,2025-09-27,Churned
CUST00851,3,2025-12-17,Active
CUST00852,8,2025-10-21,Active
CUST00853,3,2025-07-13,Churned
CUST00854,3,2025-11-14,Active
CUST00855,4,2025-10-13,Active
CUST00856,3,2025-11-03,Active
CUST00857,2,2024-08-14,Churned
CUST00858,6,2025-12-30,Active
CUST00859,1,2024-06-01,Churned
CUST00860,8,2025-09-20,Churned
CUST00861,5,2025-10-27,Active
CUST00862,6,2025-12-30,Active
CUST00863,4,2025-12-15,Active
CUST00864,6,2025-06-08,Churned
CUST00865,3,2025-07-12,Churned
CUST00866,8,2025-11-29,Active
CUST00867,6,2025-12-27,Active
CUST00868,6,2025-08-23,Churned
CUST00869,6,2025-01-15,Churned
CUST00870,3,2025-11-16,Active
CUST00871,4,2025-11-04,Active
CUST00872,6,2025-12-14,Active
CUST00873,5,2025-05-04,Churned
CUST00874,9,2025-11-16,Active
CUST00875,5,2025-11-10,Active
CUST00876,11,2025-11-12,Active
CUST00877,4,2025-12-09,Active
CUST00878,5,2025-12-29,Active
CUST00879,8,2025-06-29,Churned
CUST00880,6,2025-12-11,Active
CUST00881,7,2025-12-22,Active
CUST00882,7,2025-10-07,Active
CUST00883,5,2025-09-09,Churned
CUST00884,3,2025-08-05,Churned
CUST00885,8,2025-04-14,Churned
CUST00886,7,2025-12-04,Active
CUST00887,8,2025-11-18,Active
CUST00888,2,2024-12-19,Churned
CUST00889,8,2025-11-12,Active
CUST00890,7,2025-09-14,Churned
CUST00891,6,2025-10-09,Active
CUST00892,3,2025-12-21,Active
CUST00893,4,2025-10-26,Active
CUST00894,6,2025-10-23,Active
CUST00895,2,2025-09-01,Churned
CUST00896,8,2025-12-10,Active
CUST00897,10,2025-11-30,Active
CUST00898,3,2025-09-07,Churned
CUST00899,5,2025-12-11,Active
CUST00900,5,2025-12-20,Active
CUST00901,4,2025-09-07,Churned
CUST00902,6,2025-09-15,Churned
CUST00903,2,2025-03-29,Churned
CUST00904,4,2025-12-20,Active
CUST00905,11,2025-10-09,Active
CUST00906,5,2025-09-13,Churned
CUST00907,6,2025-04-26,Churned
CUST00908,11,2025-11-24,Active
CUST00909,1,2024-11-17,Churned
CUST00910,1,2024-06-01,Churned
CUST00911,8,2025-09-25,Churned
CUST00912,1,2024-10-26,Churned
CUST00913,4,2025-07-23,Churned
CUST00914,4,2025-09-06,Churned
CUST00915,5,2025-09-08,Churned
CUST00916,10,2025-08-31,Churned
CUST00917,3,2025-05-25,Churned
CUST00918,4,2025-08-01,Churned
CUST00919,8,2025-10-17,Active
CUST00920,2,2025-07-18,Churned
CUST00921,2,2025-06-14,Churned
CUST00922,4,2025-10-02,Churned
CUST00923,4,2025-12-22,Active
CUST00924,2,2025-07-23,Churned
CUST00925,9,2025-10-25,Active
CUST00926,3,2025-08-10,Churned
CUST00927,7,2025-03-11,Churned
CUST00928,8,2025-09-09,Churned
CUST00929,7,2025-06-23,Churned
CUST00930,4,2025-04-23,Churned
CUST00931,3,2025-11-08,Active
CUST00932,8,2025-12-10,Active
CUST00933,6,2025-11-24,Active
CUST00934,8,2025-10-31,Active
CUST00935,2,2025-09-16,Churned
CUST00936,5,2025-03-14,Churned
CUST00937,7,2025-11-13,Active
CUST00938,3,2025-10-26,Active
CUST00939,2,2025-05-21,Churned
CUST00940,10,2025-11-08,Active
CUST00941,3,2025-01-21,Churned
CUST00942,6,2025-10-14,Active
CUST00943,4,2025-11-15,Active
CUST00944,8,2025-11-03,Active
CUST00945,4,2025-04-24,Churned
CUST00946,2,2024-08-14,Churned
CUST00947,6,2025-12-04,Active
CUST00948,0,,Active
CUST00949,3,2024-09-13,Churned
CUST00950,4,2025-03-02,Churned
CUST00951,2,2025-07-20,Churned
CUST00952,4,2024-11-02,Churned
CUST00953,5,2025-09-07,Churned
CUST00954,5,2025-02-25,Churned
CUST00955,2,2024-06-27,Churned
CUST00956,3,2025-07-07,Churned
CUST00957,9,2025-11-16,Active
CUST00958,6,2025-11-10,Active
CUST00959,9,2025-08-24,Churned
CUST00960,2,2025-11-14,Active
CUST00961,4,2025-10-22,Active
CUST00962,4,2025-04-05,Churned
CUST00963,3,2025-06-14,Churned
CUST00964,7,2025-12-04,Active
CUST00965,2,2025-08-23,Churned
CUST00966,2,2024-10-26,Churned
CUST00967,8,2025-11-25,Active
CUST00968,2,2024-06-04,Churned
CUST00969,4,2025-11-08,Active
CUST00970,2,2024-09-15,Churned
CUST00971,5,2025-09-06,Churned
CUST00972,4,2025-08-21,Churned
CUST00973,6,2025-11-04,Active
CUST00974,6,2025-04-20,Churned
CUST00975,6,2025-09-23,Churned
CUST00976,3,2025-04-08,Churned
CUST00977,6,2025-11-02,Active
CUST00978,6,2025-12-27,Active
CUST00979,1,2025-02-17,Churned
CUST00980,8,2025-09-20,Churned
CUST00981,6,2025-12-21,Active
CUST00982,8,2025-09-04,Churned
CUST00983,5,2025-11-01,Active
CUST00984,5,2025-11-02,Active
CUST00985,3,2025-07-16,Churned
CUST00986,8,2025-11-26,Active
CUST00987,4,2025-11-30,Active
CUST00988,8,2025-11-06,Active
CUST00989,8,2025-12-25,Active
CUST00990,6,2025-10-28,Active
CUST00991,2,2025-01-24,Churned
CUST00992,4,2025-05-26,Churned
CUST00993,6,2025-10-31,Active
CUST00994,4,2025-12-11,Active
CUST00995,9,2025-12-22,Active
CUST00996,3,2025-12-19,Active
CUST00997,1,2024-06-25,Churned
CUST00998,7,2025-11-18,Active
CUST00999,4,2024-09-12,Churned
CUST01000,4,2025-10-21,Active
CUST01001,10,2025-12-13,Active
CUST01002,1,2025-09-18,Churned
CUST01003,8,2025-10-12,Active
CUST01004,5,2025-10-16,Active
CUST01005,6,2025-11-10,Active
CUST01006,4,2025-11-14,Active
CUST01007,6,2025-10-10,Active
CUST01008,4,2025-11-14,Active
CUST01009,6,2025-11-29,Active
CUST01010,9,2025-12-11,Active
CUST01011,3,2025-05-29,Churned
CUST01012,6,2025-10-05,Active
CUST01013,5,2025-07-12,Churned
CUST01014,6,2025-10-17,Active
CUST01015,2,2024-09-16,Churned
CUST01016,7,2025-11-02,Active
CUST01017,8,2025-10-08,Active
CUST01018,5,2025-08-11,Churned
CUST01019,10,2025-12-19,Active
CUST01020,3,2025-12-29,Active
CUST01021,3,2025-12-22,Active
CUST01022,2,2024-10-30,Churned
CUST01023,9,2025-12-31,Active
CUST01024,5,2024-12-19,Churned
CUST01025,6,2025-12-22,Active
CUST01026,4,2025-12-11,Active
CUST01027,9,2025-08-03,Churned
CUST01028,5,2025-05-11,Churned
CUST01029,6,2025-10-04,Active
CUST01030,11,2025-12-21,Active
CUST01031,10,2025-11-22,Active
CUST01032,5,2025-01-30,Churned
CUST01033,0,,Active
CUST01034,9,2025-12-30,Active
CUST01035,7,2025-12-25,Active
CUST01036,6,2025-10-06,Active
CUST01037,4,2025-03-13,Churned
CUST01038,5,2025-12-05,Active
CUST01039,2,2024-05-28,Churned
CUST01040,6,2025-12-27,Active
CUST01041,4,2025-10-08,Active
CUST01042,5,2025-06-15,Churned
CUST01043,4,2025-05-15,Churned
CUST01044,1,2024-03-04,Churned
CUST01045,7,2025-08-12,Churned
CUST01046,3,2025-11-04,Active
CUST01047,4,2025-07-25,Churned
CUST01048,3,2025-11-30,Active
CUST01049,4,2025-10-19,Active
CUST01050,5,2025-09-30,Churned
CUST01051,5,2025-09-09,Churned
CUST01052,3,2025-11-14,Active
CUST01053,5,2025-09-20,Churned
CUST01054,1,2024-05-19,Churned
CUST01055,6,2025-11-03,Active
CUST01056,7,2025-12-16,Active
CUST01057,6,2025-11-07,Active
CUST01058,4,2025-10-28,Active
CUST01059,4,2024-11-22,Churned
CUST01060,5,2025-12-29,Active
CUST01061,5,2025-12-06,Active
CUST01062,2,2025-11-12,Active
CUST01063,4,2025-08-07,Churned
CUST01064,8,2025-08-28,Churned
CUST01065,2,2025-10-06,Active
CUST01066,2,2025-12-31,Active
CUST01067,6,2025-01-15,Churned
CUST01068,5,2025-06-14,Churned
CUST01069,5,2025-02-25,Churned
CUST01070,5,2025-12-19,Active
CUST01071,7,2025-07-21,Churned
CUST01072,5,2025-12-22,Active
CUST01073,11,2025-12-19,Active
CUST01074,6,2025-12-25,Active
CUST01075,4,2025-11-18,Active
CUST01076,5,2025-08-23,Churned
CUST01077,8,2025-10-09,Active
CUST01078,1,2024-07-25,Churned
CUST01079,7,2025-11-15,Active
CUST01080,9,2025-12-25,Active
CUST01081,7,2025-07-05,Churned
CUST01082,11,2025-10-20,Active
CUST01083,8,2025-10-03,Active
CUST01084,7,2025-12-09,Active
CUST01085,3,2024-09-09,Churned
CUST01086,5,2025-08-24,Churned
CUST01087,4,2025-10-17,Active
CUST01088,8,2025-08-04,Churned
CUST01089,2,2025-07-08,Churned
CUST01090,3,2025-08-09,Churned
CUST01091,4,2025-11-09,Active
CUST01092,6,2025-09-28,Churned
CUST01093,4,2025-12-21,Active
CUST01094,4,2025-01-12,Churned
CUST01095,7,2025-09-21,Churned
CUST01096,5,2025-11-02,Active
CUST01097,6,2025-07-30,Churned
CUST01098,6,2025-06-12,Churned
CUST01099,3,2025-06-04,Churned
CUST01100,3,2024-06-28,Churned
CUST01101,7,2025-12-04,Active
CUST01102,2,2024-08-21,Churned
CUST01103,6,2025-08-12,Churned
CUST01104,2,2024-09-20,Churned
CUST01105,4,2025-08-15,Churned
CUST01106,4,2025-10-11,Active
CUST01107,9,2025-12-28,Active
CUST01108,5,2025-01-03,Churned
CUST01109,5,2025-03-19,Churned
CUST01110,8,2025-02-26,Churned
CUST01111,5,2025-07-28,Churned
CUST01112,2,2025-04-22,Churned
CUST01113,5,2025-08-27,Churned
CUST01114,3,2025-09-05,Churned
CUST01115,6,2025-08-27,Churned
CUST01116,7,2025-09-16,Churned
CUST01117,4,2025-06-15,Churned
CUST01118,3,2025-11-10,Active
CUST01119,10,2025-07-16,Churned
CUST01120,6,2025-12-05,Active
CUST01121,5,2025-09-11,Churned
CUST01122,5,2025-01-24,Churned
CUST01123,5,2025-09-30,Churned
CUST01124,3,2025-02-14,Churned
CUST01125,8,2025-09-10,Churned
CUST01126,11,2025-12-07,Active
CUST01127,3,2025-03-25,Churned
CUST01128,3,2024-09-10,Churned
CUST01129,4,2025-03-06,Churned
CUST01130,8,2025-10-23,Active
CUST01131,8,2025-09-05,Churned
CUST01132,9,2025-12-03,Active
CUST01133,6,2025-08-13,Churned
CUST01134,5,2025-08-19,Churned
CUST01135,3,2024-05-16,Churned
CUST01136,3,2025-11-06,Active
CUST01137,6,2025-11-15,Active
CUST01138,5,2025-12-16,Active
CUST01139,4,2025-09-30,Churned
CUST01140,2,2025-08-21,Churned
CUST01141,4,2025-04-30,Churned
CUST01142,6,2025-10-26,Active
CUST01143,4,2025-07-16,Churned
CUST01144,2,2025-10-04,Active
CUST01145,5,2025-12-02,Active
CUST01146,8,2025-11-09,Active
CUST01147,6,2025-12-28,Active
CUST01148,7,2025-12-17,Active
CUST01149,5,2025-08-25,Churned
CUST01150,7,2025-10-22,Active
CUST01151,7,2025-10-12,Active
CUST01152,4,2025-10-01,Churned
CUST01153,4,2025-05-12,Churned
CUST01154,2,2025-11-10,Active
CUST01155,6,2025-11-24,Active
CUST01156,5,2025-07-11,Churned
CUST01157,5,2025-05-09,Churned
CUST01158,7,2025-12-25,Active
CUST01159,4,2025-07-29,Churned
CUST01160,5,2025-09-25,Churned
CUST01161,3,2025-10-22,Active
CUST01162,9,2025-12-01,Active
CUST01163,4,2025-09-08,Churned
CUST01164,8,2025-09-03,Churned
CUST01165,2,2024-07-06,Churned
CUST01166,4,2025-07-26,Churned
CUST01167,4,2025-08-16,Churned
CUST01168,5,2025-12-10,Active
CUST01169,6,2025-07-20,Churned
CUST01170,5,2025-10-10,Active
CUST01171,6,2025-08-06,Churned
CUST01172,2,2025-09-15,Churned
CUST01173,3,2024-06-18,Churned
CUST01174,5,2025-12-24,Active
CUST01175,5,2025-11-11,Active
CUST01176,4,2025-01-17,Churned
CUST01177,5,2025-07-25,Churned
CUST01178,1,2024-02-18,Churned
CUST01179,5,2025-12-12,Active
CUST01180,3,2025-05-30,Churned
CUST01181,5,2025-11-19,Active
CUST01182,3,2025-12-17,Active
CUST01183,4,2025-12-23,Active
CUST01184,6,2025-12-29,Active
CUST01185,6,2025-08-25,Churned
CUST01186,8,2025-08-14,Churned
CUST01187,7,2025-09-28,Churned
CUST01188,5,2025-08-17,Churned
CUST01189,7,2025-11-08,Active
CUST01190,2,2025-03-23,Churned
CUST01191,3,2025-10-22,Active
CUST01192,4,2025-12-22,Active
CUST01193,3,2025-09-07,Churned
CUST01194,3,2024-12-02,Churned
CUST01195,5,2025-08-11,Churned
CUST01196,5,2025-07-27,Churned
CUST01197,5,2025-10-09,Active
CUST01198,7,2025-09-06,Churned
CUST01199,3,2024-07-06,Churned
CUST01200,9,2025-11-12,Active
CUST01201,5,2025-12-25,Active
CUST01202,5,2025-12-21,Active
CUST01203,4,2025-11-16,Active
CUST01204,4,2025-05-16,Churned
CUST01205,8,2025-10-29,Active
CUST01206,4,2025-10-08,Active
CUST01207,2,2024-11-12,Churned
CUST01208,5,2025-05-19,Churned
CUST01209,2,2025-03-19,Churned
CUST01210,3,2025-10-20,Active
CUST01211,7,2025-10-23,Active
CUST01212,5,2025-11-26,Active
CUST01213,7,2025-12-04,Active
CUST01214,4,2025-11-30,Active
CUST01215,7,2025-12-17,Active
CUST01216,10,2025-12-21,Active
CUST01217,2,2025-09-02,Churned
CUST01218,5,2024-10-05,Churned
CUST01219,8,2025-10-30,Active
CUST01220,8,2025-11-28,Active
CUST01221,5,2025-07-31,Churned
CUST01222,4,2025-11-10,Active
CUST01223,2,2025-05-05,Churned
CUST01224,5,2025-11-02,Active
CUST01225,5,2025-05-17,Churned
CUST01226,6,2025-10-16,Active
CUST01227,5,2025-08-09,Churned
CUST01228,6,2025-10-03,Active
CUST01229,6,2025-11-28,Active
CUST01230,0,,Active
CUST01231,1,2025-06-07,Churned
CUST01232,3,2025-01-08,Churned
CUST01233,6,2025-02-24,Churned
CUST01234,7,2025-05-12,Churned
CUST01235,1,2024-09-20,Churned
CUST01236,5,2025-12-14,Active
CUST01237,9,2025-11-11,Active
CUST01238,4,2025-08-03,Churned
CUST01239,8,2025-12-28,Active
CUST01240,3,2025-02-07,Churned
CUST01241,6,2025-11-23,Active
CUST01242,4,2025-02-13,Churned
CUST01243,7,2025-12-12,Active
CUST01244,7,2025-11-10,Active
CUST01245,1,2025-02-24,Churned
CUST01246,9,2025-09-21,Churned
CUST01247,3,2025-11-04,Active
CUST01248,5,2025-04-22,Churned
CUST01249,5,2025-12-02,Active
CUST01250,4,2025-10-07,Active
CUST01251,4,2025-07-14,Churned
CUST01252,4,2025-10-24,Active
CUST01253,2,2025-07-17,Churned
CUST01254,5,2025-11-02,Active
CUST01255,8,2025-11-08,Active
CUST01256,3,2025-11-16,Active
CUST01257,4,2025-11-11,Active
CUST01258,5,2025-08-05,Churned
CUST01259,6,2025-11-20,Active
CUST01260,4,2025-09-14,Churned
CUST01261,3,2025-06-10,Churned
CUST01262,3,2025-01-12,Churned
CUST01263,4,2025-11-13,Active
CUST01264,5,2025-12-06,Active
CUST01265,5,2025-06-25,Churned
CUST01266,7,2025-06-16,Churned
CUST01267,6,2025-12-05,Active
CUST01268,2,2024-12-23,Churned
CUST01269,4,2025-10-15,Active
CUST01270,5,2025-06-13,Churned
CUST01271,3,2025-08-30,Churned
CUST01272,3,2025-12-15,Active
CUST01273,3,2025-04-13,Churned
CUST01274,1,2024-07-05,Churned
CUST01275,4,2025-12-20,Active
CUST01276,2,2025-10-18,Active
CUST01277,6,2025-04-05,Churned
CUST01278,2,2024-11-26,Churned
CUST01279,4,2025-08-03,Churned
CUST01280,5,2025-09-12,Churned
CUST01281,3,2025-08-29,Churned
CUST01282,6,2025-08-20,Churned
CUST01283,4,2025-11-20,Active
CUST01284,4,2025-07-01,Churned
CUST01285,5,2025-10-01,Churned
CUST01286,11,2025-12-27,Active
CUST01287,8,2025-11-15,Active
CUST01288,9,2025-11-20,Active
CUST01289,2,2025-07-11,Churned
CUST01290,6,2025-06-05,Churned
CUST01291,4,2025-09-28,Churned
CUST01292,6,2025-10-02,Churned
CUST01293,6,2025-09-04,Churned
CUST01294,5,2025-07-10,Churned
CUST01295,9,2025-11-28,Active
CUST01296,4,2025-12-20,Active
CUST01297,8,2025-12-04,Active
CUST01298,4,2025-10-14,Active
CUST01299,6,2025-08-14,Churned
CUST01300,8,2025-11-09,Active
CUST01301,1,2025-03-24,Churned
CUST01302,11,2025-11-25,Active
CUST01303,4,2025-11-08,Active
CUST01304,6,2025-12-20,Active
CUST01305,5,2025-06-11,Churned
CUST01306,2,2024-07-12,Churned
CUST01307,6,2025-12-19,Active
CUST01308,1,2025-05-06,Churned
CUST01309,3,2024-05-29,Churned
CUST01310,7,2025-10-05,Active
CUST01311,2,2025-07-25,Churned
CUST01312,8,2025-12-02,Active
CUST01313,7,2025-12-13,Active
CUST01314,2,2025-08-29,Churned
CUST01315,11,2025-10-16,Active
CUST01316,4,2025-12-11,Active
CUST01317,3,2025-11-08,Active
CUST01318,1,2024-07-21,Churned
CUST01319,2,2025-01-19,Churned
CUST01320,4,2025-10-29,Active
CUST01321,1,2025-11-10,Active
CUST01322,2,2025-08-03,Churned
CUST01323,4,2025-04-29,Churned
CUST01324,7,2025-08-25,Churned
CUST01325,4,2025-01-26,Churned
CUST01326,4,2025-10-06,Active
CUST01327,8,2025-10-02,Churned
CUST01328,6,2025-11-22,Active
CUST01329,8,2025-11-04,Active
CUST01330,5,2025-12-26,Active
CUST01331,7,2025-12-10,Active
CUST01332,4,2025-06-05,Churned
CUST01333,7,2025-11-28,Active
CUST01334,5,2024-11-30,Churned
CUST01335,4,2025-05-02,Churned
CUST01336,5,2025-07-15,Churned
CUST01337,6,2025-12-23,Active
CUST01338,4,2025-11-05,Active
CUST01339,9,2025-09-23,Churned
CUST01340,7,2025-12-16,Active
CUST01341,10,2025-12-14,Active
CUST01342,9,2025-11-22,Active
CUST01343,3,2025-06-13,Churned
CUST01344,2,2025-01-11,Churned
CUST01345,5,2025-07-05,Churned
CUST01346,4,2025-12-10,Active
CUST01347,6,2025-01-30,Churned
CUST01348,3,2025-06-27,Churned
CUST01349,5,2025-12-02,Active
CUST01350,6,2025-04-18,Churned
CUST01351,7,2025-07-09,Churned
CUST01352,5,2025-11-13,Active
CUST01353,6,2025-07-30,Churned
CUST01354,3,2025-04-15,Churned
CUST01355,5,2025-08-21,Churned
CUST01356,7,2025-12-12,Active
CUST01357,10,2025-10-29,Active
CUST01358,4,2025-12-11,Active
CUST01359,5,2025-08-17,Churned
CUST01360,6,2025-11-30,Active
CUST01361,8,2025-09-06,Churned
CUST01362,8,2025-12-06,Active
CUST01363,3,2025-12-30,Active
CUST01364,5,2025-08-03,Churned
CUST01365,4,2025-07-19,Churned
CUST01366,4,2025-09-25,Churned
CUST01367,6,2025-11-06,Active
CUST01368,4,2025-05-27,Churned
CUST01369,4,2025-12-07,Active
CUST01370,8,2025-11-08,Active
CUST01371,5,2025-12-20,Active
CUST01372,2,2025-12-09,Active
CUST01373,5,2025-02-04,Churned
CUST01374,3,2025-11-03,Active
CUST01375,2,2025-04-20,Churned
CUST01376,4,2025-05-29,Churned
CUST01377,5,2025-08-15,Churned
CUST01378,2,2025-11-23,Active
CUST01379,6,2025-04-09,Churned
CUST01380,5,2025-10-07,Active
CUST01381,3,2025-04-15,Churned
CUST01382,4,2025-11-02,Active
CUST01383,5,2025-05-22,Churned
CUST01384,3,2025-12-30,Active
CUST01385,8,2025-10-22,Active
CUST01386,2,2024-07-09,Churned
CUST01387,5,2025-06-20,Churned
CUST01388,4,2025-08-27,Churned
CUST01389,2,2025-09-13,Churned
CUST01390,6,2025-12-10,Active
CUST01391,7,2025-12-19,Active
CUST01392,7,2025-04-16,Churned
CUST01393,4,2025-10-17,Active
CUST01394,2,2025-08-05,Churned
CUST01395,5,2024-12-16,Churned
CUST01396,7,2025-12-05,Active
CUST01397,5,2025-09-28,Churned
CUST01398,7,2025-10-16,Active
CUST01399,5,2025-12-01,Active
CUST01400,10,2025-08-17,Churned
CUST01401,5,2025-08-29,Churned
CUST01402,1,2024-07-17,Churned
CUST01403,1,2024-08-11,Churned
CUST01404,6,2025-01-02,Churned
CUST01405,4,2025-03-14,Churned
CUST01406,3,2025-12-08,Active
CUST01407,5,2025-08-30,Churned
CUST01408,6,2025-07-19,Churned
CUST01409,3,2025-02-19,Churned
CUST01410,3,2025-04-03,Churned
CUST01411,7,2025-07-04,Churned
CUST01412,3,2024-07-18,Churned
CUST01413,2,2025-09-27,Churned
CUST01414,2,2024-12-11,Churned
CUST01415,1,2025-02-19,Churned
CUST01416,5,2025-02-10,Churned
CUST01417,3,2025-05-31,Churned
CUST01418,6,2025-12-12,Active
CUST01419,4,2025-12-11,Active
CUST01420,4,2025-12-24,Active
CUST01421,10,2025-09-19,Churned
CUST01422,7,2025-12-29,Active
CUST01423,0,,Active
CUST01424,5,2025-10-28,Active
CUST01425,8,2025-06-06,Churned
CUST01426,6,2025-08-19,Churned
CUST01427,8,2025-10-15,Active
CUST01428,4,2025-12-13,Active
CUST01429,6,2025-08-10,Churned
CUST01430,9,2025-09-03,Churned
CUST01431,2,2025-12-01,Active
CUST01432,3,2025-08-07,Churned
CUST01433,4,2025-11-09,Active
CUST01434,2,2024-11-06,Churned
CUST01435,3,2025-11-16,Active
CUST01436,2,2024-11-29,Churned
CUST01437,3,2025-01-17,Churned
CUST01438,8,2025-12-26,Active
CUST01439,3,2025-05-29,Churned
CUST01440,4,2024-11-12,Churned
CUST01441,2,2024-11-30,Churned
CUST01442,4,2025-04-09,Churned
CUST01443,4,2025-09-02,Churned
CUST01444,3,2025-06-25,Churned
CUST01445,6,2025-07-26,Churned
CUST01446,4,2025-06-14,Churned
CUST01447,5,2025-02-28,Churned
CUST01448,3,2025-12-03,Active
CUST01449,5,2025-02-23,Churned
CUST01450,7,2025-09-01,Churned
CUST01451,13,2025-08-18,Churned
CUST01452,6,2025-04-20,Churned
CUST01453,5,2025-07-14,Churned
CUST01454,7,2025-12-11,Active
CUST01455,6,2025-11-08,Active
CUST01456,6,2025-10-16,Active
CUST01457,5,2025-09-16,Churned
CUST01458,5,2025-06-10,Churned
CUST01459,5,2025-10-09,Active
CUST01460,5,2025-10-06,Active
CUST01461,4,2025-06-22,Churned
CUST01462,4,2025-05-30,Churned
CUST01463,3,2025-04-04,Churned
CUST01464,5,2025-11-23,Active
CUST01465,6,2025-11-05,Active
CUST01466,7,2025-11-23,Active
CUST01467,3,2025-10-03,Active
CUST01468,5,2025-04-10,Churned
CUST01469,5,2025-06-17,Churned
CUST01470,4,2025-04-07,Churned
CUST01471,3,2025-08-24,Churned
CUST01472,7,2025-11-07,Active
CUST01473,2,2025-07-08,Churned
